,Pesos,retornos markwitz em %
CSMG3.SA,16.133610684769796,14.643611741387295
EGIE3.SA,25.69772415765939,10.372024385122785
ITSA4.SA,20.220128148467296,29.746259345361427
SLCE3.SA,29.04295026494388,23.879545374851016
WIZC3.SA,8.90558674415964,-7.88383062165465
