,Pesos,retornos markwitz em %
BLAU3.SA,0.0,
ITUB4.SA,27.011884720206936,12.720880644045243
KLBN3.SA,25.756702913258295,12.86535858767531
LIGT3.SA,2.74851252811116,-13.21100578696594
LOGG3.SA,5.886744915621186,21.308696742551962
PRIO3.SA,10.344834533217739,8.146211472677395
SBSP3.SA,12.65999227785909,10.040025210709027
TRIS3.SA,0.0,
WEGE3.SA,15.5913281117256,39.09368086869247
