,Pesos,retornos markwitz em %
ABEV3.SA,19.717189769817853,17.931609665798455
ALPA3.SA,0.05983914710080202,25.050407958693743
AZZA3.SA,5.404383219622626,32.72377161358979
CEAB3.SA,10.594373898327108,70.69536358247984
CGRA4.SA,0.0,
ITSA3.SA,64.22421396513163,11.596099856732845
LOGG3.SA,2.2304620629044987e-15,83.81961703630964
LWSA3.SA,0.0,
