,Pesos,retornos markwitz em %
ABEV3.SA,15.320348212806472,1.5925441976738355
CGAS3.SA,27.759810890494478,82.36875338138756
ENGI11.SA,20.671461359297666,11.398637405001658
ITUB4.SA,5.871087304546401,11.69044983477982
PETR4.SA,0.0,
QUAL3.SA,0.0,
RAIL3.SA,10.438948234664283,9.342276815132388
SBSP3.SA,1.350340580955019,23.59184456980793
TAEE4.SA,18.588003417235683,14.563798007228645
