,Pesos,retornos markwitz em %
AFLT3.SA,35.47062211115482,-17.818194599301464
CGRA4.SA,10.761481508782063,-5.508486746629238
MULT3.SA,6.071725579701441,-11.315604295084949
QUAL3.SA,19.705605103059973,-29.96697005496808
SMTO3.SA,15.451770180523127,6.598065602835767
WIZC3.SA,12.538795516778581,-34.081600622255976
