,Pesos,retornos markwitz em %
FRAS3.SA,23.645581207392954,-1.8745533864036636
GGBR4.SA,6.713400575500565e-16,1.7534357611955926
ITSA3.SA,8.163992153664049,2.963389798139255
SLCE3.SA,24.02558083161679,14.885756588521195
TAEE3.SA,44.164845807326216,3.881079666300952
