,Pesos,retornos markwitz em %
ABEV3.SA,30.098881041599014,10.05969507306723
CSUD3.SA,12.176012096644408,98.39032398582269
FLRY3.SA,31.697973857220656,23.882318210317642
MDIA3.SA,12.480509698584239,9.727817774910443
WIZC3.SA,13.546623305951696,30.131961954733598
