,Pesos,retornos markwitz em %
BMOB3.SA,4.8751227639106585,-32.79353229762797
CSNA3.SA,0.0,
CSUD3.SA,8.670253183965391,-13.57060269562305
GOAU3.SA,8.798169838176076,-9.196103920227495
SLCE3.SA,12.61580211687709,-11.456310416946394
TAEE4.SA,25.504758129128007,-3.4455417554702397
VALE3.SA,16.735956219716048,-25.90282087934724
VIVT3.SA,22.571110755703724,2.16869590978978
WEGE3.SA,0.22882699252299107,12.950326512308827
