,Pesos,retornos markwitz em %
ABEV3.SA,18.026517453435144,6.177610442584361
BBAS3.SA,9.719309527480734,-13.24174978936456
EGIE3.SA,16.78267516025066,1.5557174259060635
LOGG3.SA,3.4350949824755728,17.547254836871073
QUAL3.SA,20.93787786447594,40.23161365492853
SBSP3.SA,9.3601220427944,4.136040286269056
VIVT3.SA,21.738402969087563,4.681609361566999
