,Pesos,retornos markwitz em %
CGAS3.SA,8.519544781504583,-3.9200383747301033
CGAS5.SA,13.109433970301254,-10.290729988810993
CGRA4.SA,15.50894397145769,6.783727945767508
SMTO3.SA,13.865901446778928,29.141211507373832
TAEE11.SA,40.317504341430094,20.403717717940623
WEGE3.SA,8.678671488527458,10.329581034229337
