,Pesos,retornos markwitz em %
ABEV3.SA,27.935201798408677,-13.408198268142563
CAMB3.SA,7.6549225428963945,7.467938666342191
CSUD3.SA,0.0,
GOAU3.SA,8.365555430232522,-5.03509386646837
NEOE3.SA,25.224972004416955,-11.871721235071945
PETR4.SA,8.768601088454595,19.271771543195495
PRIO3.SA,2.71698270212561,23.65930903547585
SUZB3.SA,19.333764433465255,21.35033335840881
TOTS3.SA,0.0,
