,Pesos,retornos markwitz em %
ABEV3.SA,22.699414788048404,6.678572640741047
ITUB3.SA,38.680811887103246,5.991285241605291
LREN3.SA,10.254683665992209,20.804565987209404
MRVE3.SA,4.2477168090717585,43.22268385288338
WEGE3.SA,24.11737284978438,17.041101639933025
