,Pesos,retornos markwitz em %
AHEB3.SA,20.180370251684234,10.450000762939442
CAMB3.SA,3.6260291810534424,64.74559312388854
CSUD3.SA,7.15001326466094,36.023726504686636
EGIE3.SA,32.30815661658005,18.434326428626477
KLBN11.SA,30.647425865544953,21.04096790286409
PETZ3.SA,6.088004820476385,10.217976442694813
PRIO3.SA,0.0,
