,Pesos,retornos em %
FRAS3.SA,20.0,-1.874588000487553
GGBR4.SA,20.0,1.7534599312743375
ITSA3.SA,20.0,2.963406505724179
SLCE3.SA,20.0,14.885755483047754
TAEE3.SA,20.0,3.8811046021338633
