,Pesos,retornos em %
ABEV3.SA,-6.666666666666668,6.177609993639007
BBAS3.SA,20.0,-13.241744074893374
EGIE3.SA,20.0,1.5556997758799458
LOGG3.SA,13.333333333333336,17.547270779975115
QUAL3.SA,13.333333333333336,40.23161757329631
SBSP3.SA,13.333333333333336,4.136060067004365
VIVT3.SA,26.66666666666667,4.681663455617454
