,Pesos,retornos em %
PRIO3.SA,21.052631578947366,9.542106052096015
AHEB3.SA,15.789473684210526,10.450000762939446
CAMB3.SA,15.789473684210526,64.74555230932373
CSUD3.SA,15.789473684210526,36.02373497653548
EGIE3.SA,15.789473684210526,18.4343170454743
KLBN11.SA,10.526315789473683,21.040982065500174
PETZ3.SA,5.263157894736842,10.217985818421496
