,Pesos,retornos em %
AURE3.SA,20.0,8.479447506753365
CMIG4.SA,20.0,0.19555960962185157
EGIE3.SA,20.0,11.986572939759592
PRIO3.SA,20.0,2.1119422882110346
WEGE3.SA,20.0,5.157372022520654
