,Pesos,retornos em %
TRIS3.SA,18.18181818181818,29.739942420254696
WEGE3.SA,18.18181818181818,39.09368086869247
BLAU3.SA,13.636363636363637,10.499153511884781
ITUB4.SA,13.636363636363637,12.720893004828964
SBSP3.SA,9.09090909090909,10.040025210709032
PRIO3.SA,9.09090909090909,8.146211472677383
KLBN3.SA,4.545454545454545,12.865358587675303
LIGT3.SA,4.545454545454545,-13.211005786965934
LOGG3.SA,9.09090909090909,21.30869674255195
