,Pesos,retornos em %
ABEV3.SA,15.0,1.5925371004117963
CGAS3.SA,10.0,82.36875338138753
ENGI11.SA,10.0,11.398648862312038
ITUB4.SA,15.0,11.69053377153293
PETR4.SA,10.0,15.27293938625407
QUAL3.SA,10.0,20.571984459288153
RAIL3.SA,10.0,9.342268401380464
SBSP3.SA,10.0,23.591823509576194
TAEE4.SA,10.0,14.563821075373204
